,index,Label,Text
2738,5477,2,"@AbidiAsfaq Hoors ki shortage chal rahi hai kya, jo ab Hens se kaam chalana padega aatankwadi'o ko \xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89"
2739,5479,2,@riteshkharnal @KnhaiyaKumarJNU @narendramodi Tabhi to aatankwadi hi Delhi me betha huwa h feku to dange aur aatankwadi ab Kaha se aayenge
2740,5481,2,@rssurjewala @manakgupta Manmohan ji ki awaaz ab kaise nikalne lagi?\nKhangeess party aatankwadi supporter hai
2741,5483,2,@riteshkharnal @KnhaiyaKumarJNU @narendramodi Bhakt kehlane se achcha aatankwadi ban Jana
2742,5485,2,@sudhanshu912549 @DrKumarVishwas Hey gadhabudhi aatankwadi to hum roj marte hain isme nya kya Hai.... Lekin jab usk\xe2\x80\xa6 https://t.co/kVG8YjvFf7
2743,5487,2,@nagendrarawat53 @BJP4India Aatankwadi se lad rahe he\n\nKyi aatankwadi ka khatma kar diya\n\nAur aaj bhi aatankwadi ka\xe2\x80\xa6 https://t.co/BW9YaNE67b
2744,5489,2,@nagendrarawat53 @BJP4India Bhai suna hoga aatankwad ke khilaf sabhi desh lad rahe he\nUsme sab se bada shaktishali\xe2\x80\xa6 https://t.co/EyAK5bqo9e
2745,5491,2,@DhyaniSdhyani63 Sahi baat hai pahli baar koi aatankwadi mara!! Afzal ko bhi phansi Fekuji ne hi di thi.
2746,5493,1,RT @ToreRHamming: Jihadi media group in #India makes mobilising call for Islamic State fighters https://t.co/ogoVvWgp7q
2747,5495,1,My 40 year old muslim pal Mohammed has just joined a militant jihadi terrorist group\n\nThink he is having a midlife ISIS
2748,5497,2,"RT @krupashanker: That is the GODRA moment in SHAMBU 'S life ,precipitated by Jihadi depravity which when tipping points are reached,every\xe2\x80\xa6"
2749,5499,2,"@narendramodi @HMOIndia @PMOIndia @myogiadityanath Hindhu karyakrtas murderd brutly  for jihadi's pls take action,o\xe2\x80\xa6 https://t.co/BcQB6plZSf"
2750,5501,2,RT @kanimozhi: @DrBhava @swamilion @jgopikrishnan70 @nviswam @Janamejayan This bench has done the justice to their Jihadi and missionary pa\xe2\x80\xa6
2751,5503,2,RT @vocaldistrict: @Fuuse @Deeyah_Khan Excellent documentary. Deeyah Baffled why nothing of the British Far Right was included? Where Jihad\xe2\x80\xa6
2752,5505,2,RT @KeithMuray: Why do Pakistani people always put other Pakistani people first in any situation. They always put the rights of their own t\xe2\x80\xa6
2753,5507,2,RT @shagnick_misra: @GeetaYahoo This is a new asan called 'butt-asan'. Only muftkhors like @Shehla_Rashid @RanaAyyub @kavita_krishnan @Sita\xe2\x80\xa6
2754,5509,2,"RT @AmyMek: #NeverForget It was Mayor De Blasio who stopped ALL NYPD Surveillance of Mosques &amp; Muslims in NYC. \n\nAlso, this Relentless Jiha\xe2\x80\xa6"
2755,5511,2,RT @rnviva: Dear @prakashraaj \n\nYou have been a villain in 100's of movies. You have not killed someone like this even in your notorious on\xe2\x80\xa6
2756,5513,2,"RT @IraqiNews_com: Three #Islamic_State militants killed, attack foiled in #Salahuddin\nhttps://t.co/q8qpB4AsMk"
2757,5515,2,"RT @mughalbha: Imran Khan lied through his teeth in PTI FATA Convention, he strongly backed General Musharraf's Role in War on Terror &amp; Cra\xe2\x80\xa6"
2758,5517,1,RT @Saffron_Rocks: Since The Accused Were Mis-Guided Youths From PeaceFool Community &amp  Victim Paresh was a Hindu &amp
2759,5519,2,"None right family man or women can watch voluptuous erotic #CondomAds\n advertisement in fMily chanels ,better stop\xe2\x80\xa6 https://t.co/UDfU1BoV6A"
2760,5521,1,@sagarikaghose Since The Accused Were Mis-Guided Youths From PeaceFool Community &amp
2761,5523,2,RT @Bharat_Manthan: \xf0\x9f\x91\x89Beware Hindus. It's time 2 unite.\n\xf0\x9f\x91\x89Brutality with #PareshMesta \nproved ISIS is working in India.\n\xf0\x9f\x91\x89Don't expect justice\xe2\x80\xa6
2762,5525,2,"RT @025_batman: Would Congress demand an answer from Jignesh Mevani over his connection with ISIS supporting SDPI? But, Gujarat would be gi\xe2\x80\xa6"
2763,5527,1,@Akshay_Brigade @RakshithKhiladi Mulle paida hi kattar hote hain jihadi sale \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1
2764,5529,2,RT @FdG_reborn: @RosannaMrtnz @rcallimachi @jrossman12 @MrKyruer @jihadi_threat @INTERPOL_HQ @CIA @FBI #IS channels are spreading how to ma\xe2\x80\xa6
2765,5531,2,RT @sankrant: Aneerul Islam was just working for #DalitMuslim unity like jihadi @AmbedkarCaravan. https://t.co/WGWmDoD7Tz
2766,5533,2,"RT @IndiaBTL: Pakistan's largest bank, Habib Bank announces investment in London during Jihadi Sadiq Khan visit\n\nThe bank was kicked out of\xe2\x80\xa6"
2767,5535,2,RT @RANDCorporation: New report evaluates the capabilities of U.S. forces to meet the demands of conflicts involving five potential adversa\xe2\x80\xa6
2768,5537,1,"@narendramodi @HMOIndia @PMOIndia @myogiadityanath Hindu karyakarta's murderd brutly for Muslim jihadi's,pls take a\xe2\x80\xa6 https://t.co/LPW0E8cGRc"
2769,5539,2,RT @noconversion: Hindu Organizations are sleeping in India ....ignoring Hindu to Christian conversion threat bigger which is bigger than J\xe2\x80\xa6
2770,5541,2,RT @krupashanker: Where were you when the Kahmiri Hindu holocaust was raging &amp
2771,5543,2,RT @ShivAroor: Onus now on @BJP4Karnataka &amp
2772,5545,1,@bainjal Since The Accused Were Mis-Guided Youths From PeaceFool Community &amp
2773,5547,2,"@ShekharGupta Pakistani channels, ISI, Jihadi Pakistanis ALWAYS say ""Narinder Mudi/Modi"" instead of Narendra Modi.\xe2\x80\xa6 https://t.co/utCaLLsA8Z"
2774,5549,1,RT @krupashanker: @shab302611 @IndiaExplained Hey your prophet recommends camel pee which is scientifically proved lethal while on the othe\xe2\x80\xa6
2775,5551,2,"#BJP leaders blamed ""#jihadi"" forces for the killings who allegedly have the support of the state government and th\xe2\x80\xa6 https://t.co/gN9EoYScYb"
2776,5553,1,@RakshithKhiladi Sahi hai in mullo ki desbhakto se phatti hai khud to jihadi hote hain inka dil to porkistan me rehta hai
2777,5555,1,@mcjoshi_04 @KirenRijiju Don't behave like a pakistani Jihadi behave like Indian.
2778,5557,2,"Puppet Masters: Out-of-touch establishment feigns shock at #DefenceSecretary #GavinWilliamson\'s ""kill #UK #jihadi""\xe2\x80\xa6 https://t.co/oHa6VyzYDz"
2779,5559,2,"RT @AmyMek: Do NOT Trust a word the Jihadi panderer, NYC Mayor Bill ""dhimmi"" deBlasio says about today\'s terror attack in Manhattan, a Bang\xe2\x80\xa6"
2780,5561,2,"RT @DrZuhdiJasser: Apparently within hours of a jihadi homicide bomber failing in NYC, @CAIRNewYork is now lecturing Americans about their\xe2\x80\xa6"
2781,5563,2,har raat iska yahi kaam hai
2782,5565,2,dekh tera dost aa gaya
2783,5567,2,yeh dekho ek aur aa gaya
2784,5569,2,rahul gandhi PM hahaha sapna acha hai
2785,5571,2,ab main modi bhakt hoon hahaah
2786,5573,2,modi hi jeet gaya hhahah
2787,5575,2,kya zarurat hai iski sab modi ko gaali mat do
2788,5577,2,har har mahadev all hail god is great
2789,5579,2,jab dekho rona rona and rona crying all day
2790,5581,2,fir hum kya kar sakte hain
2791,5583,2,sab mar jayenge bas main zinda rahunga kon hai yeh pagal 
2792,5585,2,iska koi kuch nahin kar sakta
2793,5587,2,Delhi se hun main 
2794,5589,2,chal bhaag yahan se
2795,5591,2,kya pagal aadmi hai idiot monster
2796,5593,2,BJP will win jai ram modi bhagwan
2797,5595,2,kya karna hai ab bol
2798,5597,2,sab mar jayenge bas main zinda rahunga
2799,5599,2,itna maar khayega man why don’t you understand
2800,5601,2,"@niissh @VORdotcom I'm amazed at how, with that face, forget about intellect,from where does he gets this confidenc\xe2\x80\xa6 https://t.co/yTLWRM014A"
2801,5603,2,@AAAOOOLOLITA @SatyaSibaSabat1 @taran_adarsh Aray do lover ko road pe Chor dega toh kya would entertaining hogaya k\xe2\x80\xa6 https://t.co/eMaESMOooF
2802,5605,2,"Bhaisahab aap Kya karoge galliya doge , jyada see jyada block karoge yaa ho jaoge \xf0\x9f\xa4\x97.\nAap ka garam dimag aap ki chut\xe2\x80\xa6 https://t.co/CmvvjQlS7d"
2803,5607,2,RT @Dheeraj_truhind: @thetanmay What a tweet tanmay...cant stop \xf0\x9f\x98\x81 myslf.. Modi..a big big. Fkn ashl... Srsly.. I mean wh hs dng.. Aubh uthk\xe2\x80\xa6
2804,5609,2,@Shehzad_Ind @narendramodi @AnchorAnandN @TimesNow @OfficeOfRG @RShivshankar Jacakals howl as a routine not because\xe2\x80\xa6 https://t.co/NvT31EUrVb
2805,5611,1,"@al_burak_jannt @Arunkumar4584 @DrManhattanMe Namaste bhai, sahih Muslim padh raha tha, Maja aagaya, phattehaal chutiyapa hai."
2806,5613,2,RT @crazy4deals_in: @Ishu68193693 @GAUAHAR_KHAN @KARISHMAK_TANNA @iLopamudraRaut @eyehinakhan @NishitaraProma @ghosh_roy @tanu_gupta80 @Ank\xe2\x80\xa6
2807,5615,1,"RT @imTatta: @al_burak_jannt @Arunkumar4584 @DrManhattanMe Namaste bhai, sahih Muslim padh raha tha, Maja aagaya, phattehaal chutiyapa hai."
2808,5617,2,@HardikPatel_ How u doing a rally without permission..? Answer me first.. lanka ravan all are dsnt exits. Show some\xe2\x80\xa6 https://t.co/vcMHbWwjR8
2809,5619,2,college nahin gaya kya kabhi
2810,5621,2,"@SirRavishKumar @VinodDuaLive Neech Ravish , jhopdi main rehta hai , bailgadi main chalta hai , pager use karta hai\xe2\x80\xa6 https://t.co/6kh7ql22ux"
2811,5623,2,@bottoms_upl @mayanklbsim @Subhkush93Kumar @10anandrai @ANITANSUi @HardikPatel_ pura life hindu muslim  christan ka\xe2\x80\xa6 https://t.co/M2p9kBI8Zw
2812,5625,2,@Ishu68193693 @GAUAHAR_KHAN @KARISHMAK_TANNA @iLopamudraRaut @eyehinakhan @NishitaraProma @ghosh_roy @tanu_gupta80\xe2\x80\xa6 https://t.co/PR8FuqE8zl
2813,5627,2,@adarsh29091979 @imparhlad @Rishiroybjp @sambitswaraj To tumhare maniro k pandit kyu nhu talent dekh kar lete hai s\xe2\x80\xa6 https://t.co/tMRsHtiMzG
2814,5629,2,"@usmaniqaiser @vinodkapri @Sahir_Dhoom @sakshijoshii @ravikantmittal @ajitanjum Kya baat hai bhai, kafi kalabaaj ho\xe2\x80\xa6 https://t.co/fRzKcM9634"
2815,5631,2,@tripathijianil @iam_bineeta12 @avipandey7771 @imparhlad @adarsh29091979 @Rishiroybjp @sambitswaraj Or dusre desh v\xe2\x80\xa6 https://t.co/9DSGByVAkf
2816,5633,2,Ever Happened? \xf0\x9f\xa4\xa3\xf0\x9f\x98\x84\xf0\x9f\x98\x82 \\\n\nYouTube - Blog Fire Aunty Entertainment \nFacebook/Instagram/Twitter - Blog Fire Aunty\xe2\x80\xa6 https://t.co/nqWKDAroMQ
2817,5635,2,@TausifSeikh @SaddamMullick55 @ansarraza16 Bhai jaan bjp aur rss ke admi hai fasi dene nahi dega musalman hota to f\xe2\x80\xa6 https://t.co/uaMEVKY9IQ
2818,5637,2,@vagishasoni @mega_DETH_ @thewire_in thank you for enlightening me... hindu raja very good ...musalman raja very bad
2819,5639,2,"#PulkistanTV Exclusive:\nMusalman Tingu is playing Hindu Megastar Krishna in #Mahabharata. In response to that, now\xe2\x80\xa6 https://t.co/pZxjCJ0bTx"
2820,5641,2,@kiran_patniak @ri_saam Jiska Na koi dharm na koi zat..kya hindu kya musalman ..sab milke is ghrin kam ko pur jor birodh karna chahiye..
2821,5643,2,"In Roman: Shukr hai ki hum Hindu hain, warna Musalman hote to her roz ye saabit karna padta ki main Musalman hoon.\xe2\x80\xa6 https://t.co/uM5paVCs3j"
2822,5645,2,"RT @kabirisGod: Nobody knows about the actual way of worship of the complete God, not even the Hindu Guru, kaazi, Hazrat Muhammad, Ram, Kri\xe2\x80\xa6"
2823,5647,1,Aur Mae tamam Hindu sahngtan ko ye cetwoni detha hu ke ham musalman ki maa bahene ke Saat aur hamre bahiyo ke saat\xe2\x80\xa6 https://t.co/JrvJUt9gmk
2824,5649,2,RT @shaminaaaa: @temporal3 @drsaifmahmood @Rekhta Ek mahina ho chukka hai bandd hai hum par mutton\nDaawaton me kha rahe hain bhindiyan ahl\xe2\x80\xa6
2825,5651,2,"@Aam_Nationalist @Sanghi84774113 @SwetaSinghAT Sab aadmi Hindu nahi hain , sab Hindu aadmi nahi hain. Sab aadmi Mus\xe2\x80\xa6 https://t.co/FkBmaRLbCp"
2826,5653,2,@Shehla_Rashid Read kar dhyan se RSS ka matlab Anti Muslim or anti religion nahi hai........Rashtriya Swamsewak San\xe2\x80\xa6 https://t.co/xkL7SNeNBv
2827,5655,1,"@jyotyshekhawat1 Mujhe to comments dekh k ye lag raha hai ki musalman ka khoon khoon hai aur hindu ka khoon lizol ,\xe2\x80\xa6 https://t.co/OOnpR6y9V2"
2828,5657,2,Na Geeta buri na Quran Bura\nNa Hindu Bura na musalman Bura\nNa khuda Bura na Bhagwan Bura\nBhaije me jo ghusa he woh shaitan Bura!!!!
2829,5659,1,@Beingdaring1 Shame on Musalman Zahra Wasim k usne Hindu molester ko Khatre Me daal diya.
2830,5661,1,hello friends.. tea bechnevala P.M. Ab Gujarat m Hindu-musalman k name par danga karevana but Gujarat ki janeta ape\xe2\x80\xa6 https://t.co/ItRPamB6ZV
2831,5663,2,@BSF_India @BharatKeVeer @rajnathsingh @akshaykumar @bsf_pro @crpfindia @ITBP_official @DGSSB @DDNewsHindi\xe2\x80\xa6 https://t.co/khBdPo4PGK
2832,5665,2,@Zubeda_here @UmeshRanchod @MughalShehzaadi Didi tou hum keya karyn Musalman hindu lerki se Bacha faida ker tou the\xe2\x80\xa6 https://t.co/osfZJVT51k
2833,5667,2,Na Hum Hindu na Musalman sabse Pehle Hai Hum Insaan
2834,5669,2,Aaj ke Jamane main hum log dekh rahe hai ki neta log Apne fayde ke liye logo ko Lada rahe hai hindu musalman ko Lad\xe2\x80\xa6 https://t.co/YajYoVzZWq
2835,5671,2,#ManmohanSingh..Hum hindu -musalman k ekta ko tod nhi pa rhe to ab PM pakistan ka naam lekar hme todane ki koshish\xe2\x80\xa6 https://t.co/1k8kAIo1gn
2836,5673,2,sanchit kuch manners sekh le apne baap se
2837,5675,2,@yaryyal77 @PTIofficial @ImranKhanPTI Woh tum Muhajiron se poocho main Muhajir nahi hoon .. Aur bahut sare Muhajir\xe2\x80\xa6 https://t.co/DmO6gFSHkG
2838,5677,2,@narendramodi_in @BJP4Gujarat Ap jeet rahe to Gujarat model pe bat keyo nahi karte Jo kabhi Afghanistan kabhi Pakis\xe2\x80\xa6 https://t.co/P5arHDCVBd
2839,5679,2,"RT @mis_riyashow: @jigneshmevani80 Jignesh Bhai Aap aage bado. Musalman,Hindu Dalits sab Aapke Saath Hai. Hinduthwa Fascist ko kujli ho rah\xe2\x80\xa6"
2840,5681,1,@jaavedjaaferi Hindu atankwadi hota to desh me ak bhi musalman na hota
2841,5683,1,@Swamy39 Swami ji Hindu Main koi nahi mila jo musalman damad le aye....... Besharam
2842,5685,1,RT @satishlic18: @gautami_sayz @Javedakhtarjadu @Irajput17 @maulanadehlavi @asadowaisi Yah.... Musalman hai... Koi.... Dawood Hindu ko maar\xe2\x80\xa6
2843,5687,2,"@wes_kuruni @beyhaddhh Na bhai, kyuki main hindu or tu musalman.\xf0\x9f\x98\x89\xf0\x9f\x98\x89"
2844,5689,2,@KumarAblesh @i_marwadi @SirRavishKumar Bhai Ap dusro ko dekhngee to shyd sahi nai bn payngee.... Ham secular bane\xe2\x80\xa6 https://t.co/VAJdhlJUyO
2845,5691,2,@temporal3 @drsaifmahmood @Rekhta Ek mahina ho chukka hai bandd hai hum par mutton\nDaawaton me kha rahe hain bhindi\xe2\x80\xa6 https://t.co/vQwHdvjiWN
2846,5693,2,RT @Chink003: @Joydas Hindu Musalman to bola hi nahi poor fellow
2847,5695,2,"RT @tufailelif: In Roman: Shukr hai ki hum Hindu hain, warna Musalman hote to her roz ye saabit karna padta ki main Musalman hoon. Mujhe he\xe2\x80\xa6"
2848,5697,2,"RT @SHIVANGIRAJPOO5: Manish Sharma:\nIndia got independent not only by Hindu but also by all religion ,cast ,creed so we r first Indian not\xe2\x80\xa6"
2849,5699,2,@pankhuripathak Bhid jb jut nhi rhi ha aur Hindu musalman mandir masjid nhi chl rha ha to naya stunt krna pada fir\xe2\x80\xa6 https://t.co/pue1aG4IA4
2850,5701,2,Na Hum Hindu Na Hum Musalman sabse Pehle hai Hum Insaan.  #
2851,5703,2,Har political party ka pet bhar rha hai Hindu-musalman ka issue  bnakar aur hmare kitane hindu-musalman bhai hai jo bhooke hai..
2852,5705,2,@AmarUjalaNews @myogiadityanath @narendramodi @OfficeOfRG hindu musalman fir suru gujarati he hum sab samaj chuke he
2853,5707,2,@ravitex123 @OfficeOfRG @theanuragarya Hindu musalman ki rajniti mat karo
2854,5709,1,@maghani00717 @asadowaisi Musalman hypocrite hai woh duniya janti hai me bhi manta hu kyunki 99% terrorist comes fr\xe2\x80\xa6 https://t.co/KaSpQa6dKw
2855,5711,2,"Hum na Hindu, na Musalman, Sikh na isaayi hein,\nJama Mazhab ka utaren to sabhi bhai hein https://t.co/gar0l1e2kU"
2856,5713,1,Aap sadhi ko malum hai ki ek hram ki olad jo hea modi ko pure des ka bap bta rha hai to esko kyo desdarohi nahi kha\xe2\x80\xa6 https://t.co/d86KQd7Lqa
2857,5715,1,@kiran_patniak @ri_saam Kiyon koi hindu musalman ko marega.kiyon koi musalman hindu ko marega..???uparwale ne  isli\xe2\x80\xa6 https://t.co/iif9PQSH8P
2858,5717,2,@JaiPatidarSamaj @HardikPatel_ HARDIK PATEL TUM KAUN SE DARM SE HO\nHINDU YA MUSALMAN\nMUJHE TO DONO ME DAUT LAG RHA H
2859,5719,2,@smriti__irani @OffcialRajiv Ku ki musalmanoon bhaioon ne nhin rahengey to hinduoon k khilap bjadkayega kun?? Mere\xe2\x80\xa6 https://t.co/tBctcHezfG
2860,5721,2,"@jigneshmevani80 Bhai, ap age bhadthey raho, Dhalith, Hindu, Musalman, secular log ekattahothey Bjp Ko or paid media ko Dar suru hogaya,"
2861,5723,2,RT @MANISHASARMA4: @SshivaniDurga @karki_aishwarya Ek musalman kashmiri kali hina jo bala ki khoobsurat h uske sache dost bb m do hindu bra\xe2\x80\xa6
2862,5725,2,@agrawalgautam15 @Ananthxaviers @KanchanGupta @ShivaKap Yes I am a Christian during xmas. Musalman during Eid. Hind\xe2\x80\xa6 https://t.co/PVXnztgGoM
3017,6035,2,@gauravcsawant @narendramodi @asadowaisi @PMOIndia @IndiaToday @asadowaisi You wouldn't have to ask questions now h\xe2\x80\xa6 https://t.co/WBfhGFgOWo
3018,6037,2,@KanchenjungaEve Haha.. Yes.\nTriple Talaaq challenges the very existence of Indian state. \xf0\x9f\x98\x81\xf0\x9f\x98\x81\nI've been asking this\xe2\x80\xa6 https://t.co/6ljrWv0rjP
3019,6039,2,@rafik_lodhi Cong is against Triple Talaaq and Halala Practice . Thanks @OfficeOfRG  \n\nhttps://t.co/ncw43993Y1
3020,6041,2,Girl is calling her parents bigots bcoz they  oppose #lovejihad \nAnd want to save her  from\n1. Fgm\n2.burqa\n3.triple\xe2\x80\xa6 https://t.co/98AEvlalHC
3021,6043,2,RT @rajalakshmij: @palinder60 @kanimozhi @KapilSibal @Swamy39 @vhsindia @vishalnautamlal @vhs_karnataka @niku1630 @girishalva @HinduDharma1\xe2\x80\xa6
3022,6045,2,"can you write about ""Halala &amp; triple talaaq"" ?? https://t.co/FdB4nB6jsF"
3023,6047,2,@TimesNow It's nothing to do with Muslims man are too egoistic and forgot that God created woman as equal yeah situ\xe2\x80\xa6 https://t.co/uk73mIjFIl
3024,6049,2,"@OfficeOfRG https://t.co/mBZQjeaB8w Young Voters want clarity of thoughts on employment generation, linking of rive\xe2\x80\xa6 https://t.co/yUnDSGStPj"
3025,6051,2,"RT @TradHin: Sad to see u see support  fgm, halala, triple talaaq &amp; #lovejihad https://t.co/ShErlJm8S8"
3026,6053,2,Asma Shams' interview on Zee News on Triple Talaaq: https://t.co/8AEnNoyGZp via @YouTube
3027,6055,2,@palinder60 @kanimozhi @KapilSibal @Swamy39 @vhsindia @vishalnautamlal @vhs_karnataka @niku1630 @girishalva\xe2\x80\xa6 https://t.co/ZTh92V4Vex
3028,6057,2,"In 21st century the rights which Hindu women and daughters enjoy, shouldn't Muslims also enjoy? This Congress will\xe2\x80\xa6 https://t.co/6vlQwpMCV5"
3029,6059,2,@AsimJalal11 @RanaAyyub Mr. intelligent...\nInfact this dahez(which u call jahez) is a muslim thing.....\nUr nikaah i\xe2\x80\xa6 https://t.co/PuiyRHKWha
3030,6061,2,@Shraddha48 But it is surprising that as a society we didn't debate adultery laws as we did on Triple Talaaq or we\xe2\x80\xa6 https://t.co/S4ADb0cgG3
3031,6063,2,"RT @TOIAhmedabad: When Rajiv Gandhi was PM, Muslim women requested him for rights and to abolish triple talaaq. Initially he was positive b\xe2\x80\xa6"
3032,6065,1,#CongExposedOnAyodhya\nEvery time Kapil Sibbal is defending the case against the society or against the Hindu..weath\xe2\x80\xa6 https://t.co/OPWfKoq796
3033,6067,2,RT @TradHin: Girl is calling her parents bigots bcoz they  oppose #lovejihad \nAnd want to save her  from\n1. Fgm\n2.burqa\n3.triple talaaq\n4.h\xe2\x80\xa6
3034,6069,2,"RT @TOIAhmedabad: In 21st century the rights which Hindu women and daughters enjoy, shouldn't Muslims also enjoy? This Congress will never\xe2\x80\xa6"
3035,6071,2,RT @DunyaNews: Triple talaaq: India considers jail for 'instant divorce' https://t.co/GPF0H3la6G https://t.co/gWw12cEd3D
3036,6073,2,"@nayanikaaa Yes, it should be dropped completely. It will be better if society will start talking on adultery laws\xe2\x80\xa6 https://t.co/f12YC93dhG"
3037,6075,2,"Special muslim lawyer @KapilSibal ? Rohingyas sunni waqf, triple talaaq ????? And supporting BHARAT TERE TUKDE HONG\xe2\x80\xa6 https://t.co/lX7qHdVVTk"
3038,6077,2,Which Islamic practices of Indian Muslims pose a challenge to the Indian state to justify their subjugation and deh\xe2\x80\xa6 https://t.co/Lpin9VNDbl
3039,6079,2,"Sad to see u see support  fgm, halala, triple talaaq &amp; #lovejihad https://t.co/ShErlJm8S8"
3040,6081,2,"@tufailelif So still sometime for a triple talaaq , Halala &amp; four marriages .... Enjoy"
3041,6083,2,RT @saurabh8388: @TimesNow It's nothing to do with Muslims man are too egoistic and forgot that God created woman as equal yeah situation a\xe2\x80\xa6
3042,6085,2,@VC_NALSAR is right in calling proposed legislation on Triple Talaaq as arbitrary &amp
3043,6087,2,@docsaystruth Diwali is about light. Not noise.\nThe killing of goats on eid in name of sacrifice is questioned.\nSat\xe2\x80\xa6 https://t.co/RChCZUkeBR
3044,6089,2,"When Rajiv Gandhi was PM, Muslim women requested him for rights and to abolish triple talaaq. Initially he was posi\xe2\x80\xa6 https://t.co/cbFp8y38DV"
3045,6091,2,RT @asadowaisi: @VC_NALSAR is right in calling proposed legislation on Triple Talaaq as arbitrary &amp
3046,6093,2,"@goyalsanjeev @narendramodi Surprisingly, he reacts to Shehzad Poonawala's shenanigans in his poll speeches. I wond\xe2\x80\xa6 https://t.co/GiiXH5itoA"
3047,6095,2,@squintneon I was stunned by the way a person justified all the pathetic customs of Islam like triple talaaq n hala\xe2\x80\xa6 https://t.co/ehPeAcugZZ
3048,6097,2,"Namaste... During your visit, pls explain ill-effects of Triple Talaaq, Burqua, FGM to the ultra conservative folks\xe2\x80\xa6 https://t.co/eDa0YjSRsZ"
3049,6099,2,@VC_NALSAR is right in calling proposed legislation on Triple Talaaq as arbitrary &amp
3050,6101,2,"Ma'm closely watching ur entire event, Nobody talked about Triple Talaaq!! https://t.co/jnVeLR2eyk"
3051,6103,2,@narendramodi \nLawyer has sent a message on behalf of husband that divorced according to Shariath. No clue how and\xe2\x80\xa6 https://t.co/sLeV6Or4sH
3052,6105,2,@sumeetd02 @Jay94yadav @JayTaksande @YogeeshMs @indiscribe @timesofindia @narendramodi So who gave d rights to Musl\xe2\x80\xa6 https://t.co/pcKOiWYmB7
3053,6107,1,#IOI \n give Kashmir islamic autonomy +Muslims right to practise  sharia &amp
3054,6109,2,"RT @neelnabh: @goyalsanjeev @narendramodi Surprisingly, he reacts to Shehzad Poonawala's shenanigans in his poll speeches. I wonder if he t\xe2\x80\xa6"
